"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season peak week","Point","week",NA,NA,4
"US National","Season peak week","Bin","week",40,41,9.1e-05
"US National","Season peak week","Bin","week",41,42,9.1e-05
"US National","Season peak week","Bin","week",42,43,0.018
"US National","Season peak week","Bin","week",43,44,0.026
"US National","Season peak week","Bin","week",44,45,9.1e-05
"US National","Season peak week","Bin","week",45,46,9.1e-05
"US National","Season peak week","Bin","week",46,47,9.1e-05
"US National","Season peak week","Bin","week",47,48,9.1e-05
"US National","Season peak week","Bin","week",48,49,9.1e-05
"US National","Season peak week","Bin","week",49,50,9.1e-05
"US National","Season peak week","Bin","week",50,51,0.023
"US National","Season peak week","Bin","week",51,52,0.043
"US National","Season peak week","Bin","week",52,53,0.13
"US National","Season peak week","Bin","week",1,2,9.1e-05
"US National","Season peak week","Bin","week",2,3,0.026
"US National","Season peak week","Bin","week",3,4,9.1e-05
"US National","Season peak week","Bin","week",4,5,0.026
"US National","Season peak week","Bin","week",5,6,0.026
"US National","Season peak week","Bin","week",6,7,0.14
"US National","Season peak week","Bin","week",7,8,0.16
"US National","Season peak week","Bin","week",8,9,0.18
"US National","Season peak week","Bin","week",9,10,0.097
"US National","Season peak week","Bin","week",10,11,0.047
"US National","Season peak week","Bin","week",11,12,0.05
"US National","Season peak week","Bin","week",12,13,9.1e-05
"US National","Season peak week","Bin","week",13,14,9.1e-05
"US National","Season peak week","Bin","week",14,15,9.1e-05
"US National","Season peak week","Bin","week",15,16,9.1e-05
"US National","Season peak week","Bin","week",16,17,9.1e-05
"US National","Season peak week","Bin","week",17,18,9.1e-05
"US National","Season peak week","Bin","week",18,19,9.1e-05
"US National","Season peak week","Bin","week",19,20,9.1e-05
"US National","Season peak week","Bin","week",20,21,9.1e-05
