"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"California","1 wk ahead","Point","percent",NA,NA,3
"California","1 wk ahead","Bin","percent",0,0.1,4e-05
"California","1 wk ahead","Bin","percent",0.1,0.2,6.4e-05
"California","1 wk ahead","Bin","percent",0.2,0.3,1e-04
"California","1 wk ahead","Bin","percent",0.3,0.4,0.00016
"California","1 wk ahead","Bin","percent",0.4,0.5,0.00024
"California","1 wk ahead","Bin","percent",0.5,0.6,0.00036
"California","1 wk ahead","Bin","percent",0.6,0.7,0.00053
"California","1 wk ahead","Bin","percent",0.7,0.8,0.00077
"California","1 wk ahead","Bin","percent",0.8,0.9,0.0011
"California","1 wk ahead","Bin","percent",0.9,1,0.0015
"California","1 wk ahead","Bin","percent",1,1.1,0.0021
"California","1 wk ahead","Bin","percent",1.1,1.2,0.0029
"California","1 wk ahead","Bin","percent",1.2,1.3,0.0039
"California","1 wk ahead","Bin","percent",1.3,1.4,0.0052
"California","1 wk ahead","Bin","percent",1.4,1.5,0.0067
"California","1 wk ahead","Bin","percent",1.5,1.6,0.0086
"California","1 wk ahead","Bin","percent",1.6,1.7,0.011
"California","1 wk ahead","Bin","percent",1.7,1.8,0.013
"California","1 wk ahead","Bin","percent",1.8,1.9,0.016
"California","1 wk ahead","Bin","percent",1.9,2,0.02
"California","1 wk ahead","Bin","percent",2,2.1,0.023
"California","1 wk ahead","Bin","percent",2.1,2.2,0.027
"California","1 wk ahead","Bin","percent",2.2,2.3,0.031
"California","1 wk ahead","Bin","percent",2.3,2.4,0.034
"California","1 wk ahead","Bin","percent",2.4,2.5,0.038
"California","1 wk ahead","Bin","percent",2.5,2.6,0.042
"California","1 wk ahead","Bin","percent",2.6,2.7,0.045
"California","1 wk ahead","Bin","percent",2.7,2.8,0.047
"California","1 wk ahead","Bin","percent",2.8,2.9,0.049
"California","1 wk ahead","Bin","percent",2.9,3,0.05
"California","1 wk ahead","Bin","percent",3,3.1,0.05
"California","1 wk ahead","Bin","percent",3.1,3.2,0.05
"California","1 wk ahead","Bin","percent",3.2,3.3,0.049
"California","1 wk ahead","Bin","percent",3.3,3.4,0.047
"California","1 wk ahead","Bin","percent",3.4,3.5,0.044
"California","1 wk ahead","Bin","percent",3.5,3.6,0.041
"California","1 wk ahead","Bin","percent",3.6,3.7,0.037
"California","1 wk ahead","Bin","percent",3.7,3.8,0.034
"California","1 wk ahead","Bin","percent",3.8,3.9,0.03
"California","1 wk ahead","Bin","percent",3.9,4,0.026
"California","1 wk ahead","Bin","percent",4,4.1,0.022
"California","1 wk ahead","Bin","percent",4.1,4.2,0.019
"California","1 wk ahead","Bin","percent",4.2,4.3,0.016
"California","1 wk ahead","Bin","percent",4.3,4.4,0.013
"California","1 wk ahead","Bin","percent",4.4,4.5,0.01
"California","1 wk ahead","Bin","percent",4.5,4.6,0.0082
"California","1 wk ahead","Bin","percent",4.6,4.7,0.0064
"California","1 wk ahead","Bin","percent",4.7,4.8,0.0049
"California","1 wk ahead","Bin","percent",4.8,4.9,0.0037
"California","1 wk ahead","Bin","percent",4.9,5,0.0027
"California","1 wk ahead","Bin","percent",5,5.1,0.002
"California","1 wk ahead","Bin","percent",5.1,5.2,0.0014
"California","1 wk ahead","Bin","percent",5.2,5.3,0.001
"California","1 wk ahead","Bin","percent",5.3,5.4,0.00071
"California","1 wk ahead","Bin","percent",5.4,5.5,0.00049
"California","1 wk ahead","Bin","percent",5.5,5.6,0.00033
"California","1 wk ahead","Bin","percent",5.6,5.7,0.00022
"California","1 wk ahead","Bin","percent",5.7,5.8,0.00014
"California","1 wk ahead","Bin","percent",5.8,5.9,9.2e-05
"California","1 wk ahead","Bin","percent",5.9,6,5.8e-05
"California","1 wk ahead","Bin","percent",6,6.1,3.6e-05
"California","1 wk ahead","Bin","percent",6.1,6.2,2.2e-05
"California","1 wk ahead","Bin","percent",6.2,6.3,1.3e-05
"California","1 wk ahead","Bin","percent",6.3,6.4,8e-06
"California","1 wk ahead","Bin","percent",6.4,6.5,4.7e-06
"California","1 wk ahead","Bin","percent",6.5,6.6,2.7e-06
"California","1 wk ahead","Bin","percent",6.6,6.7,1.5e-06
"California","1 wk ahead","Bin","percent",6.7,6.8,8.5e-07
"California","1 wk ahead","Bin","percent",6.8,6.9,4.7e-07
"California","1 wk ahead","Bin","percent",6.9,7,2.5e-07
"California","1 wk ahead","Bin","percent",7,7.1,1.3e-07
"California","1 wk ahead","Bin","percent",7.1,7.2,7e-08
"California","1 wk ahead","Bin","percent",7.2,7.3,3.6e-08
"California","1 wk ahead","Bin","percent",7.3,7.4,1.8e-08
"California","1 wk ahead","Bin","percent",7.4,7.5,9.1e-09
"California","1 wk ahead","Bin","percent",7.5,7.6,4.5e-09
"California","1 wk ahead","Bin","percent",7.6,7.7,2.1e-09
"California","1 wk ahead","Bin","percent",7.7,7.8,1e-09
"California","1 wk ahead","Bin","percent",7.8,7.9,4.8e-10
"California","1 wk ahead","Bin","percent",7.9,8,2.2e-10
"California","1 wk ahead","Bin","percent",8,8.1,1e-10
"California","1 wk ahead","Bin","percent",8.1,8.2,4.4e-11
"California","1 wk ahead","Bin","percent",8.2,8.3,1.9e-11
"California","1 wk ahead","Bin","percent",8.3,8.4,8.4e-12
"California","1 wk ahead","Bin","percent",8.4,8.5,3.6e-12
"California","1 wk ahead","Bin","percent",8.5,8.6,1.5e-12
"California","1 wk ahead","Bin","percent",8.6,8.7,6.1e-13
"California","1 wk ahead","Bin","percent",8.7,8.8,2.5e-13
"California","1 wk ahead","Bin","percent",8.8,8.9,9.9e-14
"California","1 wk ahead","Bin","percent",8.9,9,3.9e-14
"California","1 wk ahead","Bin","percent",9,9.1,1.5e-14
"California","1 wk ahead","Bin","percent",9.1,9.2,5.7e-15
"California","1 wk ahead","Bin","percent",9.2,9.3,2.1e-15
"California","1 wk ahead","Bin","percent",9.3,9.4,7.9e-16
"California","1 wk ahead","Bin","percent",9.4,9.5,2.8e-16
"California","1 wk ahead","Bin","percent",9.5,9.6,1e-16
"California","1 wk ahead","Bin","percent",9.6,9.7,3.6e-17
"California","1 wk ahead","Bin","percent",9.7,9.8,1.2e-17
"California","1 wk ahead","Bin","percent",9.8,9.9,4.2e-18
"California","1 wk ahead","Bin","percent",9.9,10,1.4e-18
"California","1 wk ahead","Bin","percent",10,10.1,4.6e-19
"California","1 wk ahead","Bin","percent",10.1,10.2,1.5e-19
"California","1 wk ahead","Bin","percent",10.2,10.3,4.7e-20
"California","1 wk ahead","Bin","percent",10.3,10.4,1.5e-20
"California","1 wk ahead","Bin","percent",10.4,10.5,4.6e-21
"California","1 wk ahead","Bin","percent",10.5,10.6,1.4e-21
"California","1 wk ahead","Bin","percent",10.6,10.7,4.2e-22
"California","1 wk ahead","Bin","percent",10.7,10.8,1.2e-22
"California","1 wk ahead","Bin","percent",10.8,10.9,3.6e-23
"California","1 wk ahead","Bin","percent",10.9,11,1e-23
"California","1 wk ahead","Bin","percent",11,11.1,2.8e-24
"California","1 wk ahead","Bin","percent",11.1,11.2,7.9e-25
"California","1 wk ahead","Bin","percent",11.2,11.3,2.1e-25
"California","1 wk ahead","Bin","percent",11.3,11.4,5.7e-26
"California","1 wk ahead","Bin","percent",11.4,11.5,1.5e-26
"California","1 wk ahead","Bin","percent",11.5,11.6,3.9e-27
"California","1 wk ahead","Bin","percent",11.6,11.7,9.9e-28
"California","1 wk ahead","Bin","percent",11.7,11.8,2.5e-28
"California","1 wk ahead","Bin","percent",11.8,11.9,6.1e-29
"California","1 wk ahead","Bin","percent",11.9,12,1.5e-29
"California","1 wk ahead","Bin","percent",12,12.1,3.6e-30
"California","1 wk ahead","Bin","percent",12.1,12.2,8.4e-31
"California","1 wk ahead","Bin","percent",12.2,12.3,1.9e-31
"California","1 wk ahead","Bin","percent",12.3,12.4,4.4e-32
