"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 4","1 wk ahead","Point","percent",NA,NA,2.9
"HHS Region 4","1 wk ahead","Bin","percent",0,0.1,0.00077
"HHS Region 4","1 wk ahead","Bin","percent",0.1,0.2,0.001
"HHS Region 4","1 wk ahead","Bin","percent",0.2,0.3,0.0013
"HHS Region 4","1 wk ahead","Bin","percent",0.3,0.4,0.0017
"HHS Region 4","1 wk ahead","Bin","percent",0.4,0.5,0.0021
"HHS Region 4","1 wk ahead","Bin","percent",0.5,0.6,0.0027
"HHS Region 4","1 wk ahead","Bin","percent",0.6,0.7,0.0034
"HHS Region 4","1 wk ahead","Bin","percent",0.7,0.8,0.0042
"HHS Region 4","1 wk ahead","Bin","percent",0.8,0.9,0.0051
"HHS Region 4","1 wk ahead","Bin","percent",0.9,1,0.0062
"HHS Region 4","1 wk ahead","Bin","percent",1,1.1,0.0075
"HHS Region 4","1 wk ahead","Bin","percent",1.1,1.2,0.0089
"HHS Region 4","1 wk ahead","Bin","percent",1.2,1.3,0.01
"HHS Region 4","1 wk ahead","Bin","percent",1.3,1.4,0.012
"HHS Region 4","1 wk ahead","Bin","percent",1.4,1.5,0.014
"HHS Region 4","1 wk ahead","Bin","percent",1.5,1.6,0.016
"HHS Region 4","1 wk ahead","Bin","percent",1.6,1.7,0.018
"HHS Region 4","1 wk ahead","Bin","percent",1.7,1.8,0.021
"HHS Region 4","1 wk ahead","Bin","percent",1.8,1.9,0.023
"HHS Region 4","1 wk ahead","Bin","percent",1.9,2,0.025
"HHS Region 4","1 wk ahead","Bin","percent",2,2.1,0.027
"HHS Region 4","1 wk ahead","Bin","percent",2.1,2.2,0.03
"HHS Region 4","1 wk ahead","Bin","percent",2.2,2.3,0.032
"HHS Region 4","1 wk ahead","Bin","percent",2.3,2.4,0.034
"HHS Region 4","1 wk ahead","Bin","percent",2.4,2.5,0.035
