"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 8","Season peak week","Point","week",NA,NA,4
"HHS Region 8","Season peak week","Bin","week",40,41,0.019
"HHS Region 8","Season peak week","Bin","week",41,42,0.019
"HHS Region 8","Season peak week","Bin","week",42,43,0.029
"HHS Region 8","Season peak week","Bin","week",43,44,2.1e-05
"HHS Region 8","Season peak week","Bin","week",44,45,2.1e-05
"HHS Region 8","Season peak week","Bin","week",45,46,2.1e-05
"HHS Region 8","Season peak week","Bin","week",46,47,2.1e-05
"HHS Region 8","Season peak week","Bin","week",47,48,2.1e-05
"HHS Region 8","Season peak week","Bin","week",48,49,0.017
"HHS Region 8","Season peak week","Bin","week",49,50,2.1e-05
"HHS Region 8","Season peak week","Bin","week",50,51,2.1e-05
"HHS Region 8","Season peak week","Bin","week",51,52,0.022
"HHS Region 8","Season peak week","Bin","week",52,53,0.088
"HHS Region 8","Season peak week","Bin","week",1,2,0.035
"HHS Region 8","Season peak week","Bin","week",2,3,2.1e-05
"HHS Region 8","Season peak week","Bin","week",3,4,0.033
"HHS Region 8","Season peak week","Bin","week",4,5,0.066
"HHS Region 8","Season peak week","Bin","week",5,6,0.065
"HHS Region 8","Season peak week","Bin","week",6,7,0.078
"HHS Region 8","Season peak week","Bin","week",7,8,0.091
"HHS Region 8","Season peak week","Bin","week",8,9,0.18
"HHS Region 8","Season peak week","Bin","week",9,10,0.1
"HHS Region 8","Season peak week","Bin","week",10,11,0.06
"HHS Region 8","Season peak week","Bin","week",11,12,0.028
"HHS Region 8","Season peak week","Bin","week",12,13,0.064
"HHS Region 8","Season peak week","Bin","week",13,14,2.1e-05
"HHS Region 8","Season peak week","Bin","week",14,15,2.1e-05
"HHS Region 8","Season peak week","Bin","week",15,16,2.1e-05
"HHS Region 8","Season peak week","Bin","week",16,17,2.1e-05
"HHS Region 8","Season peak week","Bin","week",17,18,2.1e-05
"HHS Region 8","Season peak week","Bin","week",18,19,2.1e-05
"HHS Region 8","Season peak week","Bin","week",19,20,2.1e-05
"HHS Region 8","Season peak week","Bin","week",20,21,2.1e-05
