"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Indiana","Season onset","Point","week",NA,NA,1
"Indiana","Season onset","Bin","week","40","41",3e-04
"Indiana","Season onset","Bin","week","41","42",3e-04
"Indiana","Season onset","Bin","week","42","43",3e-04
"Indiana","Season onset","Bin","week","43","44",3e-04
"Indiana","Season onset","Bin","week","44","45",3e-04
"Indiana","Season onset","Bin","week","45","46",3e-04
"Indiana","Season onset","Bin","week","46","47",3e-04
"Indiana","Season onset","Bin","week","47","48",3e-04
"Indiana","Season onset","Bin","week","48","49",3e-04
"Indiana","Season onset","Bin","week","49","50",0.17
"Indiana","Season onset","Bin","week","50","51",0.23
"Indiana","Season onset","Bin","week","51","52",3e-04
"Indiana","Season onset","Bin","week","52","53",0.099
"Indiana","Season onset","Bin","week","1","2",3e-04
"Indiana","Season onset","Bin","week","2","3",0.14
"Indiana","Season onset","Bin","week","3","4",3e-04
"Indiana","Season onset","Bin","week","4","5",0.11
"Indiana","Season onset","Bin","week","5","6",3e-04
"Indiana","Season onset","Bin","week","6","7",3e-04
"Indiana","Season onset","Bin","week","7","8",3e-04
"Indiana","Season onset","Bin","week","8","9",3e-04
"Indiana","Season onset","Bin","week","9","10",0.13
"Indiana","Season onset","Bin","week","10","11",3e-04
"Indiana","Season onset","Bin","week","11","12",3e-04
"Indiana","Season onset","Bin","week","12","13",0.11
"Indiana","Season onset","Bin","week","13","14",3e-04
"Indiana","Season onset","Bin","week","14","15",3e-04
"Indiana","Season onset","Bin","week","15","16",3e-04
"Indiana","Season onset","Bin","week","16","17",3e-04
"Indiana","Season onset","Bin","week","17","18",3e-04
"Indiana","Season onset","Bin","week","18","19",3e-04
"Indiana","Season onset","Bin","week","19","20",3e-04
"Indiana","Season onset","Bin","week","20","21",3e-04
"Indiana","Season onset","Bin","week","none","none",3e-04
