"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","1 wk ahead","Point","percent",NA,NA,4.9
"US National","1 wk ahead","Bin","percent",0,0.1,3.1e-47
"US National","1 wk ahead","Bin","percent",0.1,0.2,2.1e-45
"US National","1 wk ahead","Bin","percent",0.2,0.3,1.3e-43
"US National","1 wk ahead","Bin","percent",0.3,0.4,7.8e-42
"US National","1 wk ahead","Bin","percent",0.4,0.5,4.2e-40
"US National","1 wk ahead","Bin","percent",0.5,0.6,2e-38
"US National","1 wk ahead","Bin","percent",0.6,0.7,9.1e-37
"US National","1 wk ahead","Bin","percent",0.7,0.8,3.7e-35
"US National","1 wk ahead","Bin","percent",0.8,0.9,1.4e-33
"US National","1 wk ahead","Bin","percent",0.9,1,4.8e-32
"US National","1 wk ahead","Bin","percent",1,1.1,1.5e-30
"US National","1 wk ahead","Bin","percent",1.1,1.2,4.4e-29
"US National","1 wk ahead","Bin","percent",1.2,1.3,1.2e-27
"US National","1 wk ahead","Bin","percent",1.3,1.4,2.8e-26
"US National","1 wk ahead","Bin","percent",1.4,1.5,6.3e-25
"US National","1 wk ahead","Bin","percent",1.5,1.6,1.3e-23
"US National","1 wk ahead","Bin","percent",1.6,1.7,2.4e-22
"US National","1 wk ahead","Bin","percent",1.7,1.8,4.1e-21
"US National","1 wk ahead","Bin","percent",1.8,1.9,6.4e-20
"US National","1 wk ahead","Bin","percent",1.9,2,9.2e-19
"US National","1 wk ahead","Bin","percent",2,2.1,1.2e-17
"US National","1 wk ahead","Bin","percent",2.1,2.2,1.5e-16
"US National","1 wk ahead","Bin","percent",2.2,2.3,1.6e-15
"US National","1 wk ahead","Bin","percent",2.3,2.4,1.6e-14
"US National","1 wk ahead","Bin","percent",2.4,2.5,1.5e-13
"US National","1 wk ahead","Bin","percent",2.5,2.6,1.3e-12
"US National","1 wk ahead","Bin","percent",2.6,2.7,1e-11
"US National","1 wk ahead","Bin","percent",2.7,2.8,7.3e-11
"US National","1 wk ahead","Bin","percent",2.8,2.9,4.8e-10
"US National","1 wk ahead","Bin","percent",2.9,3,2.9e-09
"US National","1 wk ahead","Bin","percent",3,3.1,1.6e-08
"US National","1 wk ahead","Bin","percent",3.1,3.2,7.9e-08
"US National","1 wk ahead","Bin","percent",3.2,3.3,3.7e-07
"US National","1 wk ahead","Bin","percent",3.3,3.4,1.6e-06
"US National","1 wk ahead","Bin","percent",3.4,3.5,6e-06
"US National","1 wk ahead","Bin","percent",3.5,3.6,2.1e-05
"US National","1 wk ahead","Bin","percent",3.6,3.7,7e-05
"US National","1 wk ahead","Bin","percent",3.7,3.8,0.00021
"US National","1 wk ahead","Bin","percent",3.8,3.9,0.00057
"US National","1 wk ahead","Bin","percent",3.9,4,0.0014
"US National","1 wk ahead","Bin","percent",4,4.1,0.0033
"US National","1 wk ahead","Bin","percent",4.1,4.2,0.007
"US National","1 wk ahead","Bin","percent",4.2,4.3,0.013
"US National","1 wk ahead","Bin","percent",4.3,4.4,0.024
"US National","1 wk ahead","Bin","percent",4.4,4.5,0.039
"US National","1 wk ahead","Bin","percent",4.5,4.6,0.058
"US National","1 wk ahead","Bin","percent",4.6,4.7,0.079
"US National","1 wk ahead","Bin","percent",4.7,4.8,0.098
"US National","1 wk ahead","Bin","percent",4.8,4.9,0.11
"US National","1 wk ahead","Bin","percent",4.9,5,0.12
"US National","1 wk ahead","Bin","percent",5,5.1,0.11
"US National","1 wk ahead","Bin","percent",5.1,5.2,0.1
"US National","1 wk ahead","Bin","percent",5.2,5.3,0.081
"US National","1 wk ahead","Bin","percent",5.3,5.4,0.06
"US National","1 wk ahead","Bin","percent",5.4,5.5,0.04
"US National","1 wk ahead","Bin","percent",5.5,5.6,0.025
"US National","1 wk ahead","Bin","percent",5.6,5.7,0.014
"US National","1 wk ahead","Bin","percent",5.7,5.8,0.0075
"US National","1 wk ahead","Bin","percent",5.8,5.9,0.0036
"US National","1 wk ahead","Bin","percent",5.9,6,0.0016
"US National","1 wk ahead","Bin","percent",6,6.1,0.00063
"US National","1 wk ahead","Bin","percent",6.1,6.2,0.00023
"US National","1 wk ahead","Bin","percent",6.2,6.3,7.8e-05
"US National","1 wk ahead","Bin","percent",6.3,6.4,2.4e-05
"US National","1 wk ahead","Bin","percent",6.4,6.5,6.8e-06
"US National","1 wk ahead","Bin","percent",6.5,6.6,1.8e-06
"US National","1 wk ahead","Bin","percent",6.6,6.7,4.2e-07
"US National","1 wk ahead","Bin","percent",6.7,6.8,9.2e-08
"US National","1 wk ahead","Bin","percent",6.8,6.9,1.8e-08
"US National","1 wk ahead","Bin","percent",6.9,7,3.4e-09
"US National","1 wk ahead","Bin","percent",7,7.1,5.7e-10
"US National","1 wk ahead","Bin","percent",7.1,7.2,8.7e-11
"US National","1 wk ahead","Bin","percent",7.2,7.3,1.2e-11
"US National","1 wk ahead","Bin","percent",7.3,7.4,1.6e-12
"US National","1 wk ahead","Bin","percent",7.4,7.5,1.9e-13
"US National","1 wk ahead","Bin","percent",7.5,7.6,2e-14
"US National","1 wk ahead","Bin","percent",7.6,7.7,2e-15
"US National","1 wk ahead","Bin","percent",7.7,7.8,1.8e-16
"US National","1 wk ahead","Bin","percent",7.8,7.9,1.5e-17
"US National","1 wk ahead","Bin","percent",7.9,8,1.2e-18
"US National","1 wk ahead","Bin","percent",8,8.1,8.3e-20
"US National","1 wk ahead","Bin","percent",8.1,8.2,5.3e-21
"US National","1 wk ahead","Bin","percent",8.2,8.3,3.1e-22
"US National","1 wk ahead","Bin","percent",8.3,8.4,1.7e-23
"US National","1 wk ahead","Bin","percent",8.4,8.5,8.3e-25
"US National","1 wk ahead","Bin","percent",8.5,8.6,3.8e-26
"US National","1 wk ahead","Bin","percent",8.6,8.7,1.6e-27
"US National","1 wk ahead","Bin","percent",8.7,8.8,6e-29
"US National","1 wk ahead","Bin","percent",8.8,8.9,2.1e-30
"US National","1 wk ahead","Bin","percent",8.9,9,6.7e-32
"US National","1 wk ahead","Bin","percent",9,9.1,2e-33
"US National","1 wk ahead","Bin","percent",9.1,9.2,5.3e-35
"US National","1 wk ahead","Bin","percent",9.2,9.3,1.3e-36
"US National","1 wk ahead","Bin","percent",9.3,9.4,2.9e-38
"US National","1 wk ahead","Bin","percent",9.4,9.5,6e-40
