"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 4","Season onset","Point","week",NA,NA,53
"HHS Region 4","Season onset","Bin","week","40","41",0.00032
"HHS Region 4","Season onset","Bin","week","41","42",0.00032
"HHS Region 4","Season onset","Bin","week","42","43",0.00032
"HHS Region 4","Season onset","Bin","week","43","44",0.00032
"HHS Region 4","Season onset","Bin","week","44","45",0.00032
"HHS Region 4","Season onset","Bin","week","45","46",0.00032
"HHS Region 4","Season onset","Bin","week","46","47",0.064
"HHS Region 4","Season onset","Bin","week","47","48",0.053
"HHS Region 4","Season onset","Bin","week","48","49",0.067
"HHS Region 4","Season onset","Bin","week","49","50",0.18
"HHS Region 4","Season onset","Bin","week","50","51",0.1
"HHS Region 4","Season onset","Bin","week","51","52",0.088
"HHS Region 4","Season onset","Bin","week","52","53",0.052
"HHS Region 4","Season onset","Bin","week","1","2",0.00032
"HHS Region 4","Season onset","Bin","week","2","3",0.00032
"HHS Region 4","Season onset","Bin","week","3","4",0.00032
"HHS Region 4","Season onset","Bin","week","4","5",0.051
"HHS Region 4","Season onset","Bin","week","5","6",0.049
"HHS Region 4","Season onset","Bin","week","6","7",0.18
"HHS Region 4","Season onset","Bin","week","7","8",0.062
"HHS Region 4","Season onset","Bin","week","8","9",0.046
"HHS Region 4","Season onset","Bin","week","9","10",0.00032
"HHS Region 4","Season onset","Bin","week","10","11",0.00032
"HHS Region 4","Season onset","Bin","week","11","12",0.00032
"HHS Region 4","Season onset","Bin","week","12","13",0.00032
"HHS Region 4","Season onset","Bin","week","13","14",0.00032
"HHS Region 4","Season onset","Bin","week","14","15",0.00032
"HHS Region 4","Season onset","Bin","week","15","16",0.00032
"HHS Region 4","Season onset","Bin","week","16","17",0.00032
"HHS Region 4","Season onset","Bin","week","17","18",0.00032
"HHS Region 4","Season onset","Bin","week","18","19",0.00032
"HHS Region 4","Season onset","Bin","week","19","20",0.00032
"HHS Region 4","Season onset","Bin","week","20","21",0.00032
"HHS Region 4","Season onset","Bin","week","none","none",0.00032
"HHS Region 4","Season peak week","Point","week",NA,NA,4
"HHS Region 4","Season peak week","Bin","week",40,41,0.02
"HHS Region 4","Season peak week","Bin","week",41,42,2.6e-05
"HHS Region 4","Season peak week","Bin","week",42,43,2.6e-05
"HHS Region 4","Season peak week","Bin","week",43,44,2.6e-05
"HHS Region 4","Season peak week","Bin","week",44,45,2.6e-05
"HHS Region 4","Season peak week","Bin","week",45,46,2.6e-05
"HHS Region 4","Season peak week","Bin","week",46,47,2.6e-05
"HHS Region 4","Season peak week","Bin","week",47,48,2.6e-05
"HHS Region 4","Season peak week","Bin","week",48,49,2.6e-05
"HHS Region 4","Season peak week","Bin","week",49,50,2.6e-05
"HHS Region 4","Season peak week","Bin","week",50,51,2.6e-05
"HHS Region 4","Season peak week","Bin","week",51,52,0.062
"HHS Region 4","Season peak week","Bin","week",52,53,0.18
"HHS Region 4","Season peak week","Bin","week",1,2,2.6e-05
"HHS Region 4","Season peak week","Bin","week",2,3,2.6e-05
"HHS Region 4","Season peak week","Bin","week",3,4,2.6e-05
"HHS Region 4","Season peak week","Bin","week",4,5,2.6e-05
"HHS Region 4","Season peak week","Bin","week",5,6,0.084
"HHS Region 4","Season peak week","Bin","week",6,7,0.13
"HHS Region 4","Season peak week","Bin","week",7,8,0.13
"HHS Region 4","Season peak week","Bin","week",8,9,0.16
"HHS Region 4","Season peak week","Bin","week",9,10,0.13
"HHS Region 4","Season peak week","Bin","week",10,11,0.023
"HHS Region 4","Season peak week","Bin","week",11,12,0.053
"HHS Region 4","Season peak week","Bin","week",12,13,0.026
"HHS Region 4","Season peak week","Bin","week",13,14,2.6e-05
"HHS Region 4","Season peak week","Bin","week",14,15,2.6e-05
"HHS Region 4","Season peak week","Bin","week",15,16,2.6e-05
"HHS Region 4","Season peak week","Bin","week",16,17,2.6e-05
"HHS Region 4","Season peak week","Bin","week",17,18,2.6e-05
"HHS Region 4","Season peak week","Bin","week",18,19,2.6e-05
"HHS Region 4","Season peak week","Bin","week",19,20,2.6e-05
"HHS Region 4","Season peak week","Bin","week",20,21,2.6e-05
"HHS Region 4","Season peak percentage","Point","percent",NA,NA,4.5
"HHS Region 4","Season peak percentage","Bin","percent",0,0.1,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.1,0.2,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.2,0.3,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.3,0.4,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.4,0.5,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.5,0.6,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.6,0.7,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.7,0.8,3.3e-05
"HHS Region 4","Season peak percentage","Bin","percent",0.8,0.9,3.3e-05
