"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,3.1
"HHS Region 1","1 wk ahead","Bin","percent",0,0.1,6.8e-12
"HHS Region 1","1 wk ahead","Bin","percent",0.1,0.2,3e-11
"HHS Region 1","1 wk ahead","Bin","percent",0.2,0.3,1.3e-10
"HHS Region 1","1 wk ahead","Bin","percent",0.3,0.4,5.1e-10
"HHS Region 1","1 wk ahead","Bin","percent",0.4,0.5,2e-09
"HHS Region 1","1 wk ahead","Bin","percent",0.5,0.6,7.1e-09
"HHS Region 1","1 wk ahead","Bin","percent",0.6,0.7,2.5e-08
"HHS Region 1","1 wk ahead","Bin","percent",0.7,0.8,8.1e-08
"HHS Region 1","1 wk ahead","Bin","percent",0.8,0.9,2.6e-07
"HHS Region 1","1 wk ahead","Bin","percent",0.9,1,7.6e-07
"HHS Region 1","1 wk ahead","Bin","percent",1,1.1,2.2e-06
"HHS Region 1","1 wk ahead","Bin","percent",1.1,1.2,5.9e-06
"HHS Region 1","1 wk ahead","Bin","percent",1.2,1.3,1.5e-05
"HHS Region 1","1 wk ahead","Bin","percent",1.3,1.4,3.7e-05
"HHS Region 1","1 wk ahead","Bin","percent",1.4,1.5,8.7e-05
"HHS Region 1","1 wk ahead","Bin","percent",1.5,1.6,0.00019
"HHS Region 1","1 wk ahead","Bin","percent",1.6,1.7,0.00041
"HHS Region 1","1 wk ahead","Bin","percent",1.7,1.8,0.00083
"HHS Region 1","1 wk ahead","Bin","percent",1.8,1.9,0.0016
"HHS Region 1","1 wk ahead","Bin","percent",1.9,2,0.0029
"HHS Region 1","1 wk ahead","Bin","percent",2,2.1,0.0051
"HHS Region 1","1 wk ahead","Bin","percent",2.1,2.2,0.0084
"HHS Region 1","1 wk ahead","Bin","percent",2.2,2.3,0.013
"HHS Region 1","1 wk ahead","Bin","percent",2.3,2.4,0.02
"HHS Region 1","1 wk ahead","Bin","percent",2.4,2.5,0.029
"HHS Region 1","1 wk ahead","Bin","percent",2.5,2.6,0.039
"HHS Region 1","1 wk ahead","Bin","percent",2.6,2.7,0.05
"HHS Region 1","1 wk ahead","Bin","percent",2.7,2.8,0.062
"HHS Region 1","1 wk ahead","Bin","percent",2.8,2.9,0.073
"HHS Region 1","1 wk ahead","Bin","percent",2.9,3,0.082
"HHS Region 1","1 wk ahead","Bin","percent",3,3.1,0.087
"HHS Region 1","1 wk ahead","Bin","percent",3.1,3.2,0.088
"HHS Region 1","1 wk ahead","Bin","percent",3.2,3.3,0.085
"HHS Region 1","1 wk ahead","Bin","percent",3.3,3.4,0.078
"HHS Region 1","1 wk ahead","Bin","percent",3.4,3.5,0.069
"HHS Region 1","1 wk ahead","Bin","percent",3.5,3.6,0.057
"HHS Region 1","1 wk ahead","Bin","percent",3.6,3.7,0.045
"HHS Region 1","1 wk ahead","Bin","percent",3.7,3.8,0.034
"HHS Region 1","1 wk ahead","Bin","percent",3.8,3.9,0.025
"HHS Region 1","1 wk ahead","Bin","percent",3.9,4,0.017
"HHS Region 1","1 wk ahead","Bin","percent",4,4.1,0.011
"HHS Region 1","1 wk ahead","Bin","percent",4.1,4.2,0.0068
"HHS Region 1","1 wk ahead","Bin","percent",4.2,4.3,0.004
"HHS Region 1","1 wk ahead","Bin","percent",4.3,4.4,0.0022
"HHS Region 1","1 wk ahead","Bin","percent",4.4,4.5,0.0012
"HHS Region 1","1 wk ahead","Bin","percent",4.5,4.6,0.00061
"HHS Region 1","1 wk ahead","Bin","percent",4.6,4.7,3e-04
"HHS Region 1","1 wk ahead","Bin","percent",4.7,4.8,0.00014
"HHS Region 1","1 wk ahead","Bin","percent",4.8,4.9,6e-05
"HHS Region 1","1 wk ahead","Bin","percent",4.9,5,2.5e-05
"HHS Region 1","1 wk ahead","Bin","percent",5,5.1,1e-05
"HHS Region 1","1 wk ahead","Bin","percent",5.1,5.2,3.8e-06
"HHS Region 1","1 wk ahead","Bin","percent",5.2,5.3,1.4e-06
"HHS Region 1","1 wk ahead","Bin","percent",5.3,5.4,4.7e-07
"HHS Region 1","1 wk ahead","Bin","percent",5.4,5.5,1.5e-07
"HHS Region 1","1 wk ahead","Bin","percent",5.5,5.6,4.8e-08
"HHS Region 1","1 wk ahead","Bin","percent",5.6,5.7,1.4e-08
"HHS Region 1","1 wk ahead","Bin","percent",5.7,5.8,4e-09
"HHS Region 1","1 wk ahead","Bin","percent",5.8,5.9,1.1e-09
"HHS Region 1","1 wk ahead","Bin","percent",5.9,6,2.8e-10
"HHS Region 1","1 wk ahead","Bin","percent",6,6.1,6.8e-11
"HHS Region 1","1 wk ahead","Bin","percent",6.1,6.2,1.6e-11
"HHS Region 1","1 wk ahead","Bin","percent",6.2,6.3,3.5e-12
"HHS Region 1","1 wk ahead","Bin","percent",6.3,6.4,7.3e-13
"HHS Region 1","1 wk ahead","Bin","percent",6.4,6.5,1.5e-13
"HHS Region 1","1 wk ahead","Bin","percent",6.5,6.6,2.8e-14
"HHS Region 1","1 wk ahead","Bin","percent",6.6,6.7,5e-15
"HHS Region 1","1 wk ahead","Bin","percent",6.7,6.8,8.7e-16
"HHS Region 1","1 wk ahead","Bin","percent",6.8,6.9,1.4e-16
"HHS Region 1","1 wk ahead","Bin","percent",6.9,7,2.2e-17
"HHS Region 1","1 wk ahead","Bin","percent",7,7.1,3.3e-18
"HHS Region 1","1 wk ahead","Bin","percent",7.1,7.2,4.7e-19
"HHS Region 1","1 wk ahead","Bin","percent",7.2,7.3,6.4e-20
"HHS Region 1","1 wk ahead","Bin","percent",7.3,7.4,8.2e-21
"HHS Region 1","1 wk ahead","Bin","percent",7.4,7.5,1e-21
"HHS Region 1","1 wk ahead","Bin","percent",7.5,7.6,1.2e-22
"HHS Region 1","1 wk ahead","Bin","percent",7.6,7.7,1.3e-23
"HHS Region 1","1 wk ahead","Bin","percent",7.7,7.8,1.4e-24
"HHS Region 1","1 wk ahead","Bin","percent",7.8,7.9,1.4e-25
"HHS Region 1","1 wk ahead","Bin","percent",7.9,8,1.3e-26
"HHS Region 1","1 wk ahead","Bin","percent",8,8.1,1.2e-27
"HHS Region 1","1 wk ahead","Bin","percent",8.1,8.2,1e-28
"HHS Region 1","1 wk ahead","Bin","percent",8.2,8.3,8.6e-30
"HHS Region 1","1 wk ahead","Bin","percent",8.3,8.4,6.8e-31
"HHS Region 1","1 wk ahead","Bin","percent",8.4,8.5,5.1e-32
"HHS Region 1","1 wk ahead","Bin","percent",8.5,8.6,3.6e-33
"HHS Region 1","1 wk ahead","Bin","percent",8.6,8.7,2.4e-34
"HHS Region 1","1 wk ahead","Bin","percent",8.7,8.8,1.6e-35
"HHS Region 1","1 wk ahead","Bin","percent",8.8,8.9,9.7e-37
"HHS Region 1","1 wk ahead","Bin","percent",8.9,9,5.7e-38
"HHS Region 1","1 wk ahead","Bin","percent",9,9.1,3.2e-39
"HHS Region 1","1 wk ahead","Bin","percent",9.1,9.2,1.7e-40
"HHS Region 1","1 wk ahead","Bin","percent",9.2,9.3,8.5e-42
"HHS Region 1","1 wk ahead","Bin","percent",9.3,9.4,4.1e-43
