"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 9","1 wk ahead","Point","percent",NA,NA,3.5
"HHS Region 9","1 wk ahead","Bin","percent",0,0.1,6.6e-06
"HHS Region 9","1 wk ahead","Bin","percent",0.1,0.2,1.1e-05
"HHS Region 9","1 wk ahead","Bin","percent",0.2,0.3,1.8e-05
"HHS Region 9","1 wk ahead","Bin","percent",0.3,0.4,2.8e-05
"HHS Region 9","1 wk ahead","Bin","percent",0.4,0.5,4.4e-05
"HHS Region 9","1 wk ahead","Bin","percent",0.5,0.6,6.9e-05
"HHS Region 9","1 wk ahead","Bin","percent",0.6,0.7,0.00011
"HHS Region 9","1 wk ahead","Bin","percent",0.7,0.8,0.00016
"HHS Region 9","1 wk ahead","Bin","percent",0.8,0.9,0.00024
"HHS Region 9","1 wk ahead","Bin","percent",0.9,1,0.00035
"HHS Region 9","1 wk ahead","Bin","percent",1,1.1,5e-04
"HHS Region 9","1 wk ahead","Bin","percent",1.1,1.2,0.00072
"HHS Region 9","1 wk ahead","Bin","percent",1.2,1.3,0.001
"HHS Region 9","1 wk ahead","Bin","percent",1.3,1.4,0.0014
"HHS Region 9","1 wk ahead","Bin","percent",1.4,1.5,0.0019
"HHS Region 9","1 wk ahead","Bin","percent",1.5,1.6,0.0026
"HHS Region 9","1 wk ahead","Bin","percent",1.6,1.7,0.0034
"HHS Region 9","1 wk ahead","Bin","percent",1.7,1.8,0.0044
"HHS Region 9","1 wk ahead","Bin","percent",1.8,1.9,0.0057
"HHS Region 9","1 wk ahead","Bin","percent",1.9,2,0.0073
"HHS Region 9","1 wk ahead","Bin","percent",2,2.1,0.0091
"HHS Region 9","1 wk ahead","Bin","percent",2.1,2.2,0.011
"HHS Region 9","1 wk ahead","Bin","percent",2.2,2.3,0.014
"HHS Region 9","1 wk ahead","Bin","percent",2.3,2.4,0.016
"HHS Region 9","1 wk ahead","Bin","percent",2.4,2.5,0.019
"HHS Region 9","1 wk ahead","Bin","percent",2.5,2.6,0.023
"HHS Region 9","1 wk ahead","Bin","percent",2.6,2.7,0.026
"HHS Region 9","1 wk ahead","Bin","percent",2.7,2.8,0.03
"HHS Region 9","1 wk ahead","Bin","percent",2.8,2.9,0.033
"HHS Region 9","1 wk ahead","Bin","percent",2.9,3,0.036
