"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Georgia","1 wk ahead","Point","percent",NA,NA,4.4
"Georgia","1 wk ahead","Bin","percent",0,0.1,4.3e-11
"Georgia","1 wk ahead","Bin","percent",0.1,0.2,1.1e-10
"Georgia","1 wk ahead","Bin","percent",0.2,0.3,2.7e-10
"Georgia","1 wk ahead","Bin","percent",0.3,0.4,6.7e-10
"Georgia","1 wk ahead","Bin","percent",0.4,0.5,1.6e-09
"Georgia","1 wk ahead","Bin","percent",0.5,0.6,3.7e-09
"Georgia","1 wk ahead","Bin","percent",0.6,0.7,8.6e-09
"Georgia","1 wk ahead","Bin","percent",0.7,0.8,1.9e-08
"Georgia","1 wk ahead","Bin","percent",0.8,0.9,4.2e-08
"Georgia","1 wk ahead","Bin","percent",0.9,1,9.1e-08
"Georgia","1 wk ahead","Bin","percent",1,1.1,1.9e-07
"Georgia","1 wk ahead","Bin","percent",1.1,1.2,3.9e-07
"Georgia","1 wk ahead","Bin","percent",1.2,1.3,7.9e-07
"Georgia","1 wk ahead","Bin","percent",1.3,1.4,1.6e-06
"Georgia","1 wk ahead","Bin","percent",1.4,1.5,3e-06
"Georgia","1 wk ahead","Bin","percent",1.5,1.6,5.7e-06
"Georgia","1 wk ahead","Bin","percent",1.6,1.7,1.1e-05
"Georgia","1 wk ahead","Bin","percent",1.7,1.8,1.9e-05
"Georgia","1 wk ahead","Bin","percent",1.8,1.9,3.4e-05
"Georgia","1 wk ahead","Bin","percent",1.9,2,5.9e-05
"Georgia","1 wk ahead","Bin","percent",2,2.1,1e-04
"Georgia","1 wk ahead","Bin","percent",2.1,2.2,0.00017
"Georgia","1 wk ahead","Bin","percent",2.2,2.3,0.00027
"Georgia","1 wk ahead","Bin","percent",2.3,2.4,0.00044
"Georgia","1 wk ahead","Bin","percent",2.4,2.5,0.00068
"Georgia","1 wk ahead","Bin","percent",2.5,2.6,0.001
"Georgia","1 wk ahead","Bin","percent",2.6,2.7,0.0016
"Georgia","1 wk ahead","Bin","percent",2.7,2.8,0.0023
"Georgia","1 wk ahead","Bin","percent",2.8,2.9,0.0033
"Georgia","1 wk ahead","Bin","percent",2.9,3,0.0046
"Georgia","1 wk ahead","Bin","percent",3,3.1,0.0063
"Georgia","1 wk ahead","Bin","percent",3.1,3.2,0.0085
"Georgia","1 wk ahead","Bin","percent",3.2,3.3,0.011
"Georgia","1 wk ahead","Bin","percent",3.3,3.4,0.014
"Georgia","1 wk ahead","Bin","percent",3.4,3.5,0.018
"Georgia","1 wk ahead","Bin","percent",3.5,3.6,0.023
"Georgia","1 wk ahead","Bin","percent",3.6,3.7,0.027
"Georgia","1 wk ahead","Bin","percent",3.7,3.8,0.032
"Georgia","1 wk ahead","Bin","percent",3.8,3.9,0.037
"Georgia","1 wk ahead","Bin","percent",3.9,4,0.043
"Georgia","1 wk ahead","Bin","percent",4,4.1,0.047
"Georgia","1 wk ahead","Bin","percent",4.1,4.2,0.051
"Georgia","1 wk ahead","Bin","percent",4.2,4.3,0.055
"Georgia","1 wk ahead","Bin","percent",4.3,4.4,0.057
"Georgia","1 wk ahead","Bin","percent",4.4,4.5,0.058
"Georgia","1 wk ahead","Bin","percent",4.5,4.6,0.058
"Georgia","1 wk ahead","Bin","percent",4.6,4.7,0.057
"Georgia","1 wk ahead","Bin","percent",4.7,4.8,0.054
"Georgia","1 wk ahead","Bin","percent",4.8,4.9,0.051
"Georgia","1 wk ahead","Bin","percent",4.9,5,0.047
"Georgia","1 wk ahead","Bin","percent",5,5.1,0.042
"Georgia","1 wk ahead","Bin","percent",5.1,5.2,0.037
"Georgia","1 wk ahead","Bin","percent",5.2,5.3,0.032
"Georgia","1 wk ahead","Bin","percent",5.3,5.4,0.027
"Georgia","1 wk ahead","Bin","percent",5.4,5.5,0.022
"Georgia","1 wk ahead","Bin","percent",5.5,5.6,0.018
"Georgia","1 wk ahead","Bin","percent",5.6,5.7,0.014
"Georgia","1 wk ahead","Bin","percent",5.7,5.8,0.011
"Georgia","1 wk ahead","Bin","percent",5.8,5.9,0.0082
"Georgia","1 wk ahead","Bin","percent",5.9,6,0.0061
"Georgia","1 wk ahead","Bin","percent",6,6.1,0.0044
"Georgia","1 wk ahead","Bin","percent",6.1,6.2,0.0031
"Georgia","1 wk ahead","Bin","percent",6.2,6.3,0.0022
"Georgia","1 wk ahead","Bin","percent",6.3,6.4,0.0015
"Georgia","1 wk ahead","Bin","percent",6.4,6.5,0.00098
"Georgia","1 wk ahead","Bin","percent",6.5,6.6,0.00064
"Georgia","1 wk ahead","Bin","percent",6.6,6.7,0.00041
"Georgia","1 wk ahead","Bin","percent",6.7,6.8,0.00026
"Georgia","1 wk ahead","Bin","percent",6.8,6.9,0.00016
"Georgia","1 wk ahead","Bin","percent",6.9,7,9.4e-05
"Georgia","1 wk ahead","Bin","percent",7,7.1,5.5e-05
"Georgia","1 wk ahead","Bin","percent",7.1,7.2,3.2e-05
