"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Pennsylvania","Season onset","Point","week",NA,NA,53
"Pennsylvania","Season onset","Bin","week","40","41",8.7e-05
"Pennsylvania","Season onset","Bin","week","41","42",8.7e-05
"Pennsylvania","Season onset","Bin","week","42","43",8.7e-05
"Pennsylvania","Season onset","Bin","week","43","44",8.7e-05
"Pennsylvania","Season onset","Bin","week","44","45",8.7e-05
"Pennsylvania","Season onset","Bin","week","45","46",8.7e-05
"Pennsylvania","Season onset","Bin","week","46","47",8.7e-05
"Pennsylvania","Season onset","Bin","week","47","48",8.7e-05
"Pennsylvania","Season onset","Bin","week","48","49",8.7e-05
"Pennsylvania","Season onset","Bin","week","49","50",8.7e-05
"Pennsylvania","Season onset","Bin","week","50","51",0.15
"Pennsylvania","Season onset","Bin","week","51","52",0.14
"Pennsylvania","Season onset","Bin","week","52","53",0.28
"Pennsylvania","Season onset","Bin","week","1","2",8.7e-05
"Pennsylvania","Season onset","Bin","week","2","3",0.34
"Pennsylvania","Season onset","Bin","week","3","4",0.098
"Pennsylvania","Season onset","Bin","week","4","5",8.7e-05
"Pennsylvania","Season onset","Bin","week","5","6",8.7e-05
"Pennsylvania","Season onset","Bin","week","6","7",8.7e-05
"Pennsylvania","Season onset","Bin","week","7","8",8.7e-05
"Pennsylvania","Season onset","Bin","week","8","9",8.7e-05
"Pennsylvania","Season onset","Bin","week","9","10",8.7e-05
"Pennsylvania","Season onset","Bin","week","10","11",8.7e-05
"Pennsylvania","Season onset","Bin","week","11","12",8.7e-05
"Pennsylvania","Season onset","Bin","week","12","13",8.7e-05
"Pennsylvania","Season onset","Bin","week","13","14",8.7e-05
"Pennsylvania","Season onset","Bin","week","14","15",8.7e-05
"Pennsylvania","Season onset","Bin","week","15","16",8.7e-05
"Pennsylvania","Season onset","Bin","week","16","17",8.7e-05
"Pennsylvania","Season onset","Bin","week","17","18",8.7e-05
"Pennsylvania","Season onset","Bin","week","18","19",8.7e-05
"Pennsylvania","Season onset","Bin","week","19","20",8.7e-05
"Pennsylvania","Season onset","Bin","week","20","21",8.7e-05
"Pennsylvania","Season onset","Bin","week","none","none",8.7e-05
