"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"California","1 wk ahead","Point","percent",NA,NA,2.8
"California","1 wk ahead","Bin","percent",0,0.1,3.1e-14
"California","1 wk ahead","Bin","percent",0.1,0.2,2.4e-13
"California","1 wk ahead","Bin","percent",0.2,0.3,1.8e-12
"California","1 wk ahead","Bin","percent",0.3,0.4,1.2e-11
"California","1 wk ahead","Bin","percent",0.4,0.5,7.3e-11
"California","1 wk ahead","Bin","percent",0.5,0.6,4.2e-10
"California","1 wk ahead","Bin","percent",0.6,0.7,2.3e-09
"California","1 wk ahead","Bin","percent",0.7,0.8,1.1e-08
"California","1 wk ahead","Bin","percent",0.8,0.9,5.1e-08
"California","1 wk ahead","Bin","percent",0.9,1,2.2e-07
"California","1 wk ahead","Bin","percent",1,1.1,8.6e-07
"California","1 wk ahead","Bin","percent",1.1,1.2,3.1e-06
"California","1 wk ahead","Bin","percent",1.2,1.3,1.1e-05
"California","1 wk ahead","Bin","percent",1.3,1.4,3.3e-05
"California","1 wk ahead","Bin","percent",1.4,1.5,9.7e-05
"California","1 wk ahead","Bin","percent",1.5,1.6,0.00026
"California","1 wk ahead","Bin","percent",1.6,1.7,0.00066
"California","1 wk ahead","Bin","percent",1.7,1.8,0.0015
"California","1 wk ahead","Bin","percent",1.8,1.9,0.0033
"California","1 wk ahead","Bin","percent",1.9,2,0.0066
"California","1 wk ahead","Bin","percent",2,2.1,0.012
"California","1 wk ahead","Bin","percent",2.1,2.2,0.021
"California","1 wk ahead","Bin","percent",2.2,2.3,0.033
"California","1 wk ahead","Bin","percent",2.3,2.4,0.049
"California","1 wk ahead","Bin","percent",2.4,2.5,0.067
"California","1 wk ahead","Bin","percent",2.5,2.6,0.084
"California","1 wk ahead","Bin","percent",2.6,2.7,0.099
"California","1 wk ahead","Bin","percent",2.7,2.8,0.11
"California","1 wk ahead","Bin","percent",2.8,2.9,0.11
"California","1 wk ahead","Bin","percent",2.9,3,0.1
"California","1 wk ahead","Bin","percent",3,3.1,0.089
"California","1 wk ahead","Bin","percent",3.1,3.2,0.071
"California","1 wk ahead","Bin","percent",3.2,3.3,0.053
"California","1 wk ahead","Bin","percent",3.3,3.4,0.037
"California","1 wk ahead","Bin","percent",3.4,3.5,0.024
"California","1 wk ahead","Bin","percent",3.5,3.6,0.014
"California","1 wk ahead","Bin","percent",3.6,3.7,0.0077
"California","1 wk ahead","Bin","percent",3.7,3.8,0.004
"California","1 wk ahead","Bin","percent",3.8,3.9,0.0019
"California","1 wk ahead","Bin","percent",3.9,4,0.00082
"California","1 wk ahead","Bin","percent",4,4.1,0.00034
"California","1 wk ahead","Bin","percent",4.1,4.2,0.00013
"California","1 wk ahead","Bin","percent",4.2,4.3,4.4e-05
"California","1 wk ahead","Bin","percent",4.3,4.4,1.4e-05
"California","1 wk ahead","Bin","percent",4.4,4.5,4.3e-06
"California","1 wk ahead","Bin","percent",4.5,4.6,1.2e-06
"California","1 wk ahead","Bin","percent",4.6,4.7,3.1e-07
"California","1 wk ahead","Bin","percent",4.7,4.8,7.5e-08
"California","1 wk ahead","Bin","percent",4.8,4.9,1.7e-08
"California","1 wk ahead","Bin","percent",4.9,5,3.4e-09
"California","1 wk ahead","Bin","percent",5,5.1,6.5e-10
"California","1 wk ahead","Bin","percent",5.1,5.2,1.2e-10
"California","1 wk ahead","Bin","percent",5.2,5.3,1.9e-11
"California","1 wk ahead","Bin","percent",5.3,5.4,2.9e-12
"California","1 wk ahead","Bin","percent",5.4,5.5,4.1e-13
"California","1 wk ahead","Bin","percent",5.5,5.6,5.4e-14
"California","1 wk ahead","Bin","percent",5.6,5.7,6.5e-15
"California","1 wk ahead","Bin","percent",5.7,5.8,7.3e-16
"California","1 wk ahead","Bin","percent",5.8,5.9,7.6e-17
"California","1 wk ahead","Bin","percent",5.9,6,7.4e-18
"California","1 wk ahead","Bin","percent",6,6.1,6.6e-19
"California","1 wk ahead","Bin","percent",6.1,6.2,5.5e-20
"California","1 wk ahead","Bin","percent",6.2,6.3,4.2e-21
"California","1 wk ahead","Bin","percent",6.3,6.4,3e-22
"California","1 wk ahead","Bin","percent",6.4,6.5,2e-23
"California","1 wk ahead","Bin","percent",6.5,6.6,1.2e-24
"California","1 wk ahead","Bin","percent",6.6,6.7,7e-26
"California","1 wk ahead","Bin","percent",6.7,6.8,3.7e-27
"California","1 wk ahead","Bin","percent",6.8,6.9,1.8e-28
"California","1 wk ahead","Bin","percent",6.9,7,8.2e-30
"California","1 wk ahead","Bin","percent",7,7.1,3.4e-31
"California","1 wk ahead","Bin","percent",7.1,7.2,1.3e-32
"California","1 wk ahead","Bin","percent",7.2,7.3,4.9e-34
"California","1 wk ahead","Bin","percent",7.3,7.4,1.6e-35
"California","1 wk ahead","Bin","percent",7.4,7.5,5.1e-37
"California","1 wk ahead","Bin","percent",7.5,7.6,1.5e-38
"California","1 wk ahead","Bin","percent",7.6,7.7,3.9e-40
"California","1 wk ahead","Bin","percent",7.7,7.8,9.6e-42
"California","1 wk ahead","Bin","percent",7.8,7.9,2.2e-43
"California","1 wk ahead","Bin","percent",7.9,8,4.7e-45
"California","1 wk ahead","Bin","percent",8,8.1,9.3e-47
"California","1 wk ahead","Bin","percent",8.1,8.2,1.7e-48
"California","1 wk ahead","Bin","percent",8.2,8.3,2.9e-50
"California","1 wk ahead","Bin","percent",8.3,8.4,4.5e-52
"California","1 wk ahead","Bin","percent",8.4,8.5,6.6e-54
"California","1 wk ahead","Bin","percent",8.5,8.6,8.9e-56
"California","1 wk ahead","Bin","percent",8.6,8.7,1.1e-57
"California","1 wk ahead","Bin","percent",8.7,8.8,1.3e-59
"California","1 wk ahead","Bin","percent",8.8,8.9,1.4e-61
"California","1 wk ahead","Bin","percent",8.9,9,1.4e-63
"California","1 wk ahead","Bin","percent",9,9.1,1.3e-65
"California","1 wk ahead","Bin","percent",9.1,9.2,1.1e-67
"California","1 wk ahead","Bin","percent",9.2,9.3,8.8e-70
"California","1 wk ahead","Bin","percent",9.3,9.4,6.5e-72
"California","1 wk ahead","Bin","percent",9.4,9.5,4.4e-74
"California","1 wk ahead","Bin","percent",9.5,9.6,2.8e-76
"California","1 wk ahead","Bin","percent",9.6,9.7,1.7e-78
"California","1 wk ahead","Bin","percent",9.7,9.8,9e-81
"California","1 wk ahead","Bin","percent",9.8,9.9,4.6e-83
"California","1 wk ahead","Bin","percent",9.9,10,2.1e-85
"California","1 wk ahead","Bin","percent",10,10.1,9.3e-88
"California","1 wk ahead","Bin","percent",10.1,10.2,3.7e-90
"California","1 wk ahead","Bin","percent",10.2,10.3,1.4e-92
"California","1 wk ahead","Bin","percent",10.3,10.4,4.8e-95
"California","1 wk ahead","Bin","percent",10.4,10.5,1.5e-97
"California","1 wk ahead","Bin","percent",10.5,10.6,4.6e-100
"California","1 wk ahead","Bin","percent",10.6,10.7,1.3e-102
"California","1 wk ahead","Bin","percent",10.7,10.8,3.2e-105
"California","1 wk ahead","Bin","percent",10.8,10.9,7.7e-108
"California","1 wk ahead","Bin","percent",10.9,11,1.7e-110
"California","1 wk ahead","Bin","percent",11,11.1,3.4e-113
"California","1 wk ahead","Bin","percent",11.1,11.2,6.5e-116
"California","1 wk ahead","Bin","percent",11.2,11.3,1.1e-118
"California","1 wk ahead","Bin","percent",11.3,11.4,1.9e-121
"California","1 wk ahead","Bin","percent",11.4,11.5,2.8e-124
"California","1 wk ahead","Bin","percent",11.5,11.6,3.9e-127
"California","1 wk ahead","Bin","percent",11.6,11.7,5e-130
"California","1 wk ahead","Bin","percent",11.7,11.8,6e-133
"California","1 wk ahead","Bin","percent",11.8,11.9,6.7e-136
"California","1 wk ahead","Bin","percent",11.9,12,6.9e-139
"California","1 wk ahead","Bin","percent",12,12.1,6.6e-142
"California","1 wk ahead","Bin","percent",12.1,12.2,5.9e-145
"California","1 wk ahead","Bin","percent",12.2,12.3,4.8e-148
"California","1 wk ahead","Bin","percent",12.3,12.4,3.7e-151
"California","1 wk ahead","Bin","percent",12.4,12.5,2.6e-154
"California","1 wk ahead","Bin","percent",12.5,12.6,1.7e-157
"California","1 wk ahead","Bin","percent",12.6,12.7,1e-160
"California","1 wk ahead","Bin","percent",12.7,12.8,5.8e-164
"California","1 wk ahead","Bin","percent",12.8,12.9,3e-167
"California","1 wk ahead","Bin","percent",12.9,13,1.5e-170
"California","1 wk ahead","Bin","percent",13,100,6.6e-174
"California","2 wk ahead","Point","percent",NA,NA,2.8
"California","2 wk ahead","Bin","percent",0,0.1,6.2e-13
"California","2 wk ahead","Bin","percent",0.1,0.2,3.9e-12
"California","2 wk ahead","Bin","percent",0.2,0.3,2.3e-11
"California","2 wk ahead","Bin","percent",0.3,0.4,1.3e-10
"California","2 wk ahead","Bin","percent",0.4,0.5,6.4e-10
"California","2 wk ahead","Bin","percent",0.5,0.6,3.1e-09
"California","2 wk ahead","Bin","percent",0.6,0.7,1.4e-08
"California","2 wk ahead","Bin","percent",0.7,0.8,5.8e-08
"California","2 wk ahead","Bin","percent",0.8,0.9,2.3e-07
"California","2 wk ahead","Bin","percent",0.9,1,8.3e-07
"California","2 wk ahead","Bin","percent",1,1.1,2.8e-06
"California","2 wk ahead","Bin","percent",1.1,1.2,9e-06
"California","2 wk ahead","Bin","percent",1.2,1.3,2.7e-05
"California","2 wk ahead","Bin","percent",1.3,1.4,7.5e-05
"California","2 wk ahead","Bin","percent",1.4,1.5,2e-04
"California","2 wk ahead","Bin","percent",1.5,1.6,0.00047
"California","2 wk ahead","Bin","percent",1.6,1.7,0.0011
"California","2 wk ahead","Bin","percent",1.7,1.8,0.0023
"California","2 wk ahead","Bin","percent",1.8,1.9,0.0046
"California","2 wk ahead","Bin","percent",1.9,2,0.0084
"California","2 wk ahead","Bin","percent",2,2.1,0.015
"California","2 wk ahead","Bin","percent",2.1,2.2,0.024
"California","2 wk ahead","Bin","percent",2.2,2.3,0.036
"California","2 wk ahead","Bin","percent",2.3,2.4,0.051
"California","2 wk ahead","Bin","percent",2.4,2.5,0.067
"California","2 wk ahead","Bin","percent",2.5,2.6,0.083
"California","2 wk ahead","Bin","percent",2.6,2.7,0.095
"California","2 wk ahead","Bin","percent",2.7,2.8,0.1
