"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","Season peak week","Point","week",NA,NA,3
"US National","Season peak week","Bin","week",40,41,7.1e-05
"US National","Season peak week","Bin","week",41,42,7.1e-05
"US National","Season peak week","Bin","week",42,43,0.026
"US National","Season peak week","Bin","week",43,44,0.026
"US National","Season peak week","Bin","week",44,45,7.1e-05
"US National","Season peak week","Bin","week",45,46,7.1e-05
"US National","Season peak week","Bin","week",46,47,7.1e-05
"US National","Season peak week","Bin","week",47,48,7.1e-05
"US National","Season peak week","Bin","week",48,49,7.1e-05
"US National","Season peak week","Bin","week",49,50,7.1e-05
"US National","Season peak week","Bin","week",50,51,0.028
"US National","Season peak week","Bin","week",51,52,0.039
"US National","Season peak week","Bin","week",52,53,0.14
"US National","Season peak week","Bin","week",1,2,7.1e-05
"US National","Season peak week","Bin","week",2,3,0.025
"US National","Season peak week","Bin","week",3,4,7.1e-05
"US National","Season peak week","Bin","week",4,5,0.022
"US National","Season peak week","Bin","week",5,6,0.025
"US National","Season peak week","Bin","week",6,7,0.15
"US National","Season peak week","Bin","week",7,8,0.14
"US National","Season peak week","Bin","week",8,9,0.17
"US National","Season peak week","Bin","week",9,10,0.086
"US National","Season peak week","Bin","week",10,11,0.046
"US National","Season peak week","Bin","week",11,12,0.046
"US National","Season peak week","Bin","week",12,13,0.023
"US National","Season peak week","Bin","week",13,14,7.1e-05
"US National","Season peak week","Bin","week",14,15,7.1e-05
"US National","Season peak week","Bin","week",15,16,7.1e-05
"US National","Season peak week","Bin","week",16,17,7.1e-05
"US National","Season peak week","Bin","week",17,18,7.1e-05
"US National","Season peak week","Bin","week",18,19,7.1e-05
"US National","Season peak week","Bin","week",19,20,7.1e-05
"US National","Season peak week","Bin","week",20,21,7.1e-05
