"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"Rhode Island","1 wk ahead","Point","percent",NA,NA,2.7
"Rhode Island","1 wk ahead","Bin","percent",0,0.1,0.0017
"Rhode Island","1 wk ahead","Bin","percent",0.1,0.2,0.0022
"Rhode Island","1 wk ahead","Bin","percent",0.2,0.3,0.0027
"Rhode Island","1 wk ahead","Bin","percent",0.3,0.4,0.0033
"Rhode Island","1 wk ahead","Bin","percent",0.4,0.5,0.0041
"Rhode Island","1 wk ahead","Bin","percent",0.5,0.6,0.0049
"Rhode Island","1 wk ahead","Bin","percent",0.6,0.7,0.006
"Rhode Island","1 wk ahead","Bin","percent",0.7,0.8,0.0071
"Rhode Island","1 wk ahead","Bin","percent",0.8,0.9,0.0084
"Rhode Island","1 wk ahead","Bin","percent",0.9,1,0.0098
"Rhode Island","1 wk ahead","Bin","percent",1,1.1,0.011
"Rhode Island","1 wk ahead","Bin","percent",1.1,1.2,0.013
"Rhode Island","1 wk ahead","Bin","percent",1.2,1.3,0.015
"Rhode Island","1 wk ahead","Bin","percent",1.3,1.4,0.017
"Rhode Island","1 wk ahead","Bin","percent",1.4,1.5,0.019
"Rhode Island","1 wk ahead","Bin","percent",1.5,1.6,0.021
"Rhode Island","1 wk ahead","Bin","percent",1.6,1.7,0.023
"Rhode Island","1 wk ahead","Bin","percent",1.7,1.8,0.026
"Rhode Island","1 wk ahead","Bin","percent",1.8,1.9,0.028
"Rhode Island","1 wk ahead","Bin","percent",1.9,2,0.03
"Rhode Island","1 wk ahead","Bin","percent",2,2.1,0.031
"Rhode Island","1 wk ahead","Bin","percent",2.1,2.2,0.033
"Rhode Island","1 wk ahead","Bin","percent",2.2,2.3,0.035
"Rhode Island","1 wk ahead","Bin","percent",2.3,2.4,0.036
"Rhode Island","1 wk ahead","Bin","percent",2.4,2.5,0.037
"Rhode Island","1 wk ahead","Bin","percent",2.5,2.6,0.037
"Rhode Island","1 wk ahead","Bin","percent",2.6,2.7,0.038
"Rhode Island","1 wk ahead","Bin","percent",2.7,2.8,0.038
"Rhode Island","1 wk ahead","Bin","percent",2.8,2.9,0.037
"Rhode Island","1 wk ahead","Bin","percent",2.9,3,0.037
"Rhode Island","1 wk ahead","Bin","percent",3,3.1,0.036
"Rhode Island","1 wk ahead","Bin","percent",3.1,3.2,0.034
"Rhode Island","1 wk ahead","Bin","percent",3.2,3.3,0.033
"Rhode Island","1 wk ahead","Bin","percent",3.3,3.4,0.031
"Rhode Island","1 wk ahead","Bin","percent",3.4,3.5,0.029
"Rhode Island","1 wk ahead","Bin","percent",3.5,3.6,0.027
"Rhode Island","1 wk ahead","Bin","percent",3.6,3.7,0.025
"Rhode Island","1 wk ahead","Bin","percent",3.7,3.8,0.023
"Rhode Island","1 wk ahead","Bin","percent",3.8,3.9,0.021
"Rhode Island","1 wk ahead","Bin","percent",3.9,4,0.019
"Rhode Island","1 wk ahead","Bin","percent",4,4.1,0.017
"Rhode Island","1 wk ahead","Bin","percent",4.1,4.2,0.015
"Rhode Island","1 wk ahead","Bin","percent",4.2,4.3,0.013
"Rhode Island","1 wk ahead","Bin","percent",4.3,4.4,0.011
"Rhode Island","1 wk ahead","Bin","percent",4.4,4.5,0.0096
"Rhode Island","1 wk ahead","Bin","percent",4.5,4.6,0.0082
"Rhode Island","1 wk ahead","Bin","percent",4.6,4.7,0.0069
"Rhode Island","1 wk ahead","Bin","percent",4.7,4.8,0.0058
"Rhode Island","1 wk ahead","Bin","percent",4.8,4.9,0.0048
"Rhode Island","1 wk ahead","Bin","percent",4.9,5,0.0039
"Rhode Island","1 wk ahead","Bin","percent",5,5.1,0.0032
"Rhode Island","1 wk ahead","Bin","percent",5.1,5.2,0.0026
"Rhode Island","1 wk ahead","Bin","percent",5.2,5.3,0.0021
"Rhode Island","1 wk ahead","Bin","percent",5.3,5.4,0.0016
"Rhode Island","1 wk ahead","Bin","percent",5.4,5.5,0.0013
"Rhode Island","1 wk ahead","Bin","percent",5.5,5.6,0.001
"Rhode Island","1 wk ahead","Bin","percent",5.6,5.7,0.00078
"Rhode Island","1 wk ahead","Bin","percent",5.7,5.8,0.00059
"Rhode Island","1 wk ahead","Bin","percent",5.8,5.9,0.00045
"Rhode Island","1 wk ahead","Bin","percent",5.9,6,0.00034
"Rhode Island","1 wk ahead","Bin","percent",6,6.1,0.00025
"Rhode Island","1 wk ahead","Bin","percent",6.1,6.2,0.00019
"Rhode Island","1 wk ahead","Bin","percent",6.2,6.3,0.00014
"Rhode Island","1 wk ahead","Bin","percent",6.3,6.4,9.9e-05
"Rhode Island","1 wk ahead","Bin","percent",6.4,6.5,7.1e-05
"Rhode Island","1 wk ahead","Bin","percent",6.5,6.6,5.1e-05
"Rhode Island","1 wk ahead","Bin","percent",6.6,6.7,3.6e-05
"Rhode Island","1 wk ahead","Bin","percent",6.7,6.8,2.5e-05
"Rhode Island","1 wk ahead","Bin","percent",6.8,6.9,1.8e-05
"Rhode Island","1 wk ahead","Bin","percent",6.9,7,1.2e-05
"Rhode Island","1 wk ahead","Bin","percent",7,7.1,8.2e-06
"Rhode Island","1 wk ahead","Bin","percent",7.1,7.2,5.6e-06
"Rhode Island","1 wk ahead","Bin","percent",7.2,7.3,3.7e-06
"Rhode Island","1 wk ahead","Bin","percent",7.3,7.4,2.5e-06
"Rhode Island","1 wk ahead","Bin","percent",7.4,7.5,1.6e-06
"Rhode Island","1 wk ahead","Bin","percent",7.5,7.6,1.1e-06
"Rhode Island","1 wk ahead","Bin","percent",7.6,7.7,6.9e-07
"Rhode Island","1 wk ahead","Bin","percent",7.7,7.8,4.4e-07
"Rhode Island","1 wk ahead","Bin","percent",7.8,7.9,2.8e-07
"Rhode Island","1 wk ahead","Bin","percent",7.9,8,1.8e-07
"Rhode Island","1 wk ahead","Bin","percent",8,8.1,1.1e-07
"Rhode Island","1 wk ahead","Bin","percent",8.1,8.2,6.8e-08
"Rhode Island","1 wk ahead","Bin","percent",8.2,8.3,4.2e-08
"Rhode Island","1 wk ahead","Bin","percent",8.3,8.4,2.5e-08
"Rhode Island","1 wk ahead","Bin","percent",8.4,8.5,1.5e-08
"Rhode Island","1 wk ahead","Bin","percent",8.5,8.6,9.1e-09
"Rhode Island","1 wk ahead","Bin","percent",8.6,8.7,5.4e-09
"Rhode Island","1 wk ahead","Bin","percent",8.7,8.8,3.2e-09
"Rhode Island","1 wk ahead","Bin","percent",8.8,8.9,1.8e-09
"Rhode Island","1 wk ahead","Bin","percent",8.9,9,1.1e-09
"Rhode Island","1 wk ahead","Bin","percent",9,9.1,6.1e-10
"Rhode Island","1 wk ahead","Bin","percent",9.1,9.2,3.4e-10
"Rhode Island","1 wk ahead","Bin","percent",9.2,9.3,1.9e-10
"Rhode Island","1 wk ahead","Bin","percent",9.3,9.4,1.1e-10
"Rhode Island","1 wk ahead","Bin","percent",9.4,9.5,5.9e-11
"Rhode Island","1 wk ahead","Bin","percent",9.5,9.6,3.2e-11
"Rhode Island","1 wk ahead","Bin","percent",9.6,9.7,1.8e-11
"Rhode Island","1 wk ahead","Bin","percent",9.7,9.8,9.4e-12
"Rhode Island","1 wk ahead","Bin","percent",9.8,9.9,5e-12
"Rhode Island","1 wk ahead","Bin","percent",9.9,10,2.6e-12
"Rhode Island","1 wk ahead","Bin","percent",10,10.1,1.4e-12
"Rhode Island","1 wk ahead","Bin","percent",10.1,10.2,7.1e-13
"Rhode Island","1 wk ahead","Bin","percent",10.2,10.3,3.7e-13
"Rhode Island","1 wk ahead","Bin","percent",10.3,10.4,1.9e-13
"Rhode Island","1 wk ahead","Bin","percent",10.4,10.5,9.4e-14
"Rhode Island","1 wk ahead","Bin","percent",10.5,10.6,4.7e-14
"Rhode Island","1 wk ahead","Bin","percent",10.6,10.7,2.3e-14
"Rhode Island","1 wk ahead","Bin","percent",10.7,10.8,1.1e-14
