"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 9","Season peak percentage","Point","percent",NA,NA,5.5
"HHS Region 9","Season peak percentage","Bin","percent",0,0.1,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.1,0.2,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.2,0.3,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.3,0.4,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.4,0.5,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.5,0.6,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.6,0.7,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.7,0.8,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.8,0.9,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",0.9,1,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1,1.1,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.1,1.2,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.2,1.3,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.3,1.4,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.4,1.5,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.5,1.6,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.6,1.7,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.7,1.8,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.8,1.9,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",1.9,2,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2,2.1,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.1,2.2,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.2,2.3,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.3,2.4,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.4,2.5,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.5,2.6,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.6,2.7,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.7,2.8,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.8,2.9,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",2.9,3,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3,3.1,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.1,3.2,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.2,3.3,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.3,3.4,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.4,3.5,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.5,3.6,2e-04
"HHS Region 9","Season peak percentage","Bin","percent",3.6,3.7,0.036
