"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"US National","1 wk ahead","Point","percent",NA,NA,2
"US National","1 wk ahead","Bin","percent",0,0.1,0.00013
"US National","1 wk ahead","Bin","percent",0.1,0.2,0.00023
"US National","1 wk ahead","Bin","percent",0.2,0.3,0.00042
"US National","1 wk ahead","Bin","percent",0.3,0.4,0.00072
"US National","1 wk ahead","Bin","percent",0.4,0.5,0.0012
"US National","1 wk ahead","Bin","percent",0.5,0.6,0.002
"US National","1 wk ahead","Bin","percent",0.6,0.7,0.0031
"US National","1 wk ahead","Bin","percent",0.7,0.8,0.0047
"US National","1 wk ahead","Bin","percent",0.8,0.9,0.007
"US National","1 wk ahead","Bin","percent",0.9,1,0.01
"US National","1 wk ahead","Bin","percent",1,1.1,0.014
"US National","1 wk ahead","Bin","percent",1.1,1.2,0.019
"US National","1 wk ahead","Bin","percent",1.2,1.3,0.025
"US National","1 wk ahead","Bin","percent",1.3,1.4,0.032
"US National","1 wk ahead","Bin","percent",1.4,1.5,0.039
"US National","1 wk ahead","Bin","percent",1.5,1.6,0.046
"US National","1 wk ahead","Bin","percent",1.6,1.7,0.054
"US National","1 wk ahead","Bin","percent",1.7,1.8,0.06
"US National","1 wk ahead","Bin","percent",1.8,1.9,0.065
"US National","1 wk ahead","Bin","percent",1.9,2,0.069
"US National","1 wk ahead","Bin","percent",2,2.1,0.07
"US National","1 wk ahead","Bin","percent",2.1,2.2,0.07
"US National","1 wk ahead","Bin","percent",2.2,2.3,0.067
"US National","1 wk ahead","Bin","percent",2.3,2.4,0.062
"US National","1 wk ahead","Bin","percent",2.4,2.5,0.056
"US National","1 wk ahead","Bin","percent",2.5,2.6,0.049
"US National","1 wk ahead","Bin","percent",2.6,2.7,0.042
"US National","1 wk ahead","Bin","percent",2.7,2.8,0.034
"US National","1 wk ahead","Bin","percent",2.8,2.9,0.027
"US National","1 wk ahead","Bin","percent",2.9,3,0.021
"US National","1 wk ahead","Bin","percent",3,3.1,0.016
"US National","1 wk ahead","Bin","percent",3.1,3.2,0.011
"US National","1 wk ahead","Bin","percent",3.2,3.3,0.008
"US National","1 wk ahead","Bin","percent",3.3,3.4,0.0055
"US National","1 wk ahead","Bin","percent",3.4,3.5,0.0036
"US National","1 wk ahead","Bin","percent",3.5,3.6,0.0023
"US National","1 wk ahead","Bin","percent",3.6,3.7,0.0014
"US National","1 wk ahead","Bin","percent",3.7,3.8,0.00087
"US National","1 wk ahead","Bin","percent",3.8,3.9,0.00051
"US National","1 wk ahead","Bin","percent",3.9,4,0.00029
"US National","1 wk ahead","Bin","percent",4,4.1,0.00016
"US National","1 wk ahead","Bin","percent",4.1,4.2,8.4e-05
"US National","1 wk ahead","Bin","percent",4.2,4.3,4.3e-05
"US National","1 wk ahead","Bin","percent",4.3,4.4,2.2e-05
"US National","1 wk ahead","Bin","percent",4.4,4.5,1.1e-05
"US National","1 wk ahead","Bin","percent",4.5,4.6,5e-06
"US National","1 wk ahead","Bin","percent",4.6,4.7,2.3e-06
"US National","1 wk ahead","Bin","percent",4.7,4.8,1e-06
"US National","1 wk ahead","Bin","percent",4.8,4.9,4.3e-07
"US National","1 wk ahead","Bin","percent",4.9,5,1.8e-07
"US National","1 wk ahead","Bin","percent",5,5.1,7.1e-08
"US National","1 wk ahead","Bin","percent",5.1,5.2,2.8e-08
"US National","1 wk ahead","Bin","percent",5.2,5.3,1.1e-08
"US National","1 wk ahead","Bin","percent",5.3,5.4,3.9e-09
"US National","1 wk ahead","Bin","percent",5.4,5.5,1.4e-09
"US National","1 wk ahead","Bin","percent",5.5,5.6,4.7e-10
"US National","1 wk ahead","Bin","percent",5.6,5.7,1.6e-10
"US National","1 wk ahead","Bin","percent",5.7,5.8,5.1e-11
"US National","1 wk ahead","Bin","percent",5.8,5.9,1.6e-11
"US National","1 wk ahead","Bin","percent",5.9,6,4.9e-12
"US National","1 wk ahead","Bin","percent",6,6.1,1.4e-12
"US National","1 wk ahead","Bin","percent",6.1,6.2,4.1e-13
"US National","1 wk ahead","Bin","percent",6.2,6.3,1.1e-13
"US National","1 wk ahead","Bin","percent",6.3,6.4,3.1e-14
"US National","1 wk ahead","Bin","percent",6.4,6.5,8e-15
"US National","1 wk ahead","Bin","percent",6.5,6.6,2e-15
"US National","1 wk ahead","Bin","percent",6.6,6.7,5e-16
"US National","1 wk ahead","Bin","percent",6.7,6.8,1.2e-16
"US National","1 wk ahead","Bin","percent",6.8,6.9,2.7e-17
"US National","1 wk ahead","Bin","percent",6.9,7,6.1e-18
"US National","1 wk ahead","Bin","percent",7,7.1,1.3e-18
"US National","1 wk ahead","Bin","percent",7.1,7.2,2.7e-19
"US National","1 wk ahead","Bin","percent",7.2,7.3,5.6e-20
"US National","1 wk ahead","Bin","percent",7.3,7.4,1.1e-20
"US National","1 wk ahead","Bin","percent",7.4,7.5,2.1e-21
"US National","1 wk ahead","Bin","percent",7.5,7.6,3.9e-22
"US National","1 wk ahead","Bin","percent",7.6,7.7,7e-23
"US National","1 wk ahead","Bin","percent",7.7,7.8,1.2e-23
"US National","1 wk ahead","Bin","percent",7.8,7.9,2.1e-24
"US National","1 wk ahead","Bin","percent",7.9,8,3.4e-25
"US National","1 wk ahead","Bin","percent",8,8.1,5.3e-26
"US National","1 wk ahead","Bin","percent",8.1,8.2,8.2e-27
"US National","1 wk ahead","Bin","percent",8.2,8.3,1.2e-27
"US National","1 wk ahead","Bin","percent",8.3,8.4,1.8e-28
"US National","1 wk ahead","Bin","percent",8.4,8.5,2.5e-29
"US National","1 wk ahead","Bin","percent",8.5,8.6,3.4e-30
"US National","1 wk ahead","Bin","percent",8.6,8.7,4.4e-31
"US National","1 wk ahead","Bin","percent",8.7,8.8,5.6e-32
"US National","1 wk ahead","Bin","percent",8.8,8.9,7e-33
"US National","1 wk ahead","Bin","percent",8.9,9,8.4e-34
"US National","1 wk ahead","Bin","percent",9,9.1,9.7e-35
"US National","1 wk ahead","Bin","percent",9.1,9.2,1.1e-35
"US National","1 wk ahead","Bin","percent",9.2,9.3,1.2e-36
"US National","1 wk ahead","Bin","percent",9.3,9.4,1.3e-37
"US National","1 wk ahead","Bin","percent",9.4,9.5,1.3e-38
"US National","1 wk ahead","Bin","percent",9.5,9.6,1.3e-39
"US National","1 wk ahead","Bin","percent",9.6,9.7,1.3e-40
"US National","1 wk ahead","Bin","percent",9.7,9.8,1.2e-41
"US National","1 wk ahead","Bin","percent",9.8,9.9,1.1e-42
"US National","1 wk ahead","Bin","percent",9.9,10,9.4e-44
"US National","1 wk ahead","Bin","percent",10,10.1,8e-45
"US National","1 wk ahead","Bin","percent",10.1,10.2,6.6e-46
"US National","1 wk ahead","Bin","percent",10.2,10.3,5.3e-47
"US National","1 wk ahead","Bin","percent",10.3,10.4,4.1e-48
"US National","1 wk ahead","Bin","percent",10.4,10.5,3.1e-49
"US National","1 wk ahead","Bin","percent",10.5,10.6,2.3e-50
"US National","1 wk ahead","Bin","percent",10.6,10.7,1.6e-51
"US National","1 wk ahead","Bin","percent",10.7,10.8,1.1e-52
"US National","1 wk ahead","Bin","percent",10.8,10.9,7.3e-54
"US National","1 wk ahead","Bin","percent",10.9,11,4.7e-55
"US National","1 wk ahead","Bin","percent",11,11.1,2.9e-56
"US National","1 wk ahead","Bin","percent",11.1,11.2,1.8e-57
"US National","1 wk ahead","Bin","percent",11.2,11.3,1e-58
"US National","1 wk ahead","Bin","percent",11.3,11.4,5.9e-60
"US National","1 wk ahead","Bin","percent",11.4,11.5,3.3e-61
"US National","1 wk ahead","Bin","percent",11.5,11.6,1.8e-62
"US National","1 wk ahead","Bin","percent",11.6,11.7,9.1e-64
"US National","1 wk ahead","Bin","percent",11.7,11.8,4.6e-65
"US National","1 wk ahead","Bin","percent",11.8,11.9,2.2e-66
"US National","1 wk ahead","Bin","percent",11.9,12,1.1e-67
"US National","1 wk ahead","Bin","percent",12,12.1,4.8e-69
"US National","1 wk ahead","Bin","percent",12.1,12.2,2.1e-70
"US National","1 wk ahead","Bin","percent",12.2,12.3,9.2e-72
"US National","1 wk ahead","Bin","percent",12.3,12.4,3.9e-73
"US National","1 wk ahead","Bin","percent",12.4,12.5,1.6e-74
"US National","1 wk ahead","Bin","percent",12.5,12.6,6.1e-76
"US National","1 wk ahead","Bin","percent",12.6,12.7,2.3e-77
"US National","1 wk ahead","Bin","percent",12.7,12.8,8.6e-79
"US National","1 wk ahead","Bin","percent",12.8,12.9,3.1e-80
"US National","1 wk ahead","Bin","percent",12.9,13,1.1e-81
"US National","1 wk ahead","Bin","percent",13,100,3.6e-83
"US National","2 wk ahead","Point","percent",NA,NA,2
"US National","2 wk ahead","Bin","percent",0,0.1,0.00017
"US National","2 wk ahead","Bin","percent",0.1,0.2,3e-04
"US National","2 wk ahead","Bin","percent",0.2,0.3,0.00052
"US National","2 wk ahead","Bin","percent",0.3,0.4,0.00089
"US National","2 wk ahead","Bin","percent",0.4,0.5,0.0015
"US National","2 wk ahead","Bin","percent",0.5,0.6,0.0023
"US National","2 wk ahead","Bin","percent",0.6,0.7,0.0036
