"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"California","1 wk ahead","Point","percent",NA,NA,3.6
"California","1 wk ahead","Bin","percent",0,0.1,3.2e-11
"California","1 wk ahead","Bin","percent",0.1,0.2,1e-10
"California","1 wk ahead","Bin","percent",0.2,0.3,3.3e-10
"California","1 wk ahead","Bin","percent",0.3,0.4,1e-09
"California","1 wk ahead","Bin","percent",0.4,0.5,2.9e-09
"California","1 wk ahead","Bin","percent",0.5,0.6,8.4e-09
"California","1 wk ahead","Bin","percent",0.6,0.7,2.3e-08
"California","1 wk ahead","Bin","percent",0.7,0.8,6.2e-08
"California","1 wk ahead","Bin","percent",0.8,0.9,1.6e-07
"California","1 wk ahead","Bin","percent",0.9,1,4e-07
"California","1 wk ahead","Bin","percent",1,1.1,9.7e-07
"California","1 wk ahead","Bin","percent",1.1,1.2,2.3e-06
"California","1 wk ahead","Bin","percent",1.2,1.3,5.1e-06
"California","1 wk ahead","Bin","percent",1.3,1.4,1.1e-05
"California","1 wk ahead","Bin","percent",1.4,1.5,2.4e-05
"California","1 wk ahead","Bin","percent",1.5,1.6,4.8e-05
"California","1 wk ahead","Bin","percent",1.6,1.7,9.6e-05
"California","1 wk ahead","Bin","percent",1.7,1.8,0.00018
"California","1 wk ahead","Bin","percent",1.8,1.9,0.00034
"California","1 wk ahead","Bin","percent",1.9,2,0.00061
"California","1 wk ahead","Bin","percent",2,2.1,0.0011
"California","1 wk ahead","Bin","percent",2.1,2.2,0.0018
"California","1 wk ahead","Bin","percent",2.2,2.3,0.0028
"California","1 wk ahead","Bin","percent",2.3,2.4,0.0045
"California","1 wk ahead","Bin","percent",2.4,2.5,0.0068
"California","1 wk ahead","Bin","percent",2.5,2.6,0.0099
"California","1 wk ahead","Bin","percent",2.6,2.7,0.014
"California","1 wk ahead","Bin","percent",2.7,2.8,0.019
"California","1 wk ahead","Bin","percent",2.8,2.9,0.025
"California","1 wk ahead","Bin","percent",2.9,3,0.033
"California","1 wk ahead","Bin","percent",3,3.1,0.04
"California","1 wk ahead","Bin","percent",3.1,3.2,0.049
"California","1 wk ahead","Bin","percent",3.2,3.3,0.056
"California","1 wk ahead","Bin","percent",3.3,3.4,0.063
"California","1 wk ahead","Bin","percent",3.4,3.5,0.068
"California","1 wk ahead","Bin","percent",3.5,3.6,0.072
"California","1 wk ahead","Bin","percent",3.6,3.7,0.073
"California","1 wk ahead","Bin","percent",3.7,3.8,0.072
"California","1 wk ahead","Bin","percent",3.8,3.9,0.068
"California","1 wk ahead","Bin","percent",3.9,4,0.062
"California","1 wk ahead","Bin","percent",4,4.1,0.055
"California","1 wk ahead","Bin","percent",4.1,4.2,0.048
"California","1 wk ahead","Bin","percent",4.2,4.3,0.039
"California","1 wk ahead","Bin","percent",4.3,4.4,0.032
"California","1 wk ahead","Bin","percent",4.4,4.5,0.025
"California","1 wk ahead","Bin","percent",4.5,4.6,0.019
"California","1 wk ahead","Bin","percent",4.6,4.7,0.013
"California","1 wk ahead","Bin","percent",4.7,4.8,0.0094
"California","1 wk ahead","Bin","percent",4.8,4.9,0.0064
"California","1 wk ahead","Bin","percent",4.9,5,0.0042
"California","1 wk ahead","Bin","percent",5,5.1,0.0027
"California","1 wk ahead","Bin","percent",5.1,5.2,0.0017
"California","1 wk ahead","Bin","percent",5.2,5.3,0.00098
"California","1 wk ahead","Bin","percent",5.3,5.4,0.00056
"California","1 wk ahead","Bin","percent",5.4,5.5,0.00031
"California","1 wk ahead","Bin","percent",5.5,5.6,0.00017
"California","1 wk ahead","Bin","percent",5.6,5.7,8.8e-05
"California","1 wk ahead","Bin","percent",5.7,5.8,4.4e-05
"California","1 wk ahead","Bin","percent",5.8,5.9,2.2e-05
"California","1 wk ahead","Bin","percent",5.9,6,1e-05
"California","1 wk ahead","Bin","percent",6,6.1,4.6e-06
"California","1 wk ahead","Bin","percent",6.1,6.2,2e-06
"California","1 wk ahead","Bin","percent",6.2,6.3,8.7e-07
"California","1 wk ahead","Bin","percent",6.3,6.4,3.6e-07
"California","1 wk ahead","Bin","percent",6.4,6.5,1.4e-07
"California","1 wk ahead","Bin","percent",6.5,6.6,5.5e-08
"California","1 wk ahead","Bin","percent",6.6,6.7,2e-08
"California","1 wk ahead","Bin","percent",6.7,6.8,7.4e-09
"California","1 wk ahead","Bin","percent",6.8,6.9,2.6e-09
"California","1 wk ahead","Bin","percent",6.9,7,8.7e-10
"California","1 wk ahead","Bin","percent",7,7.1,2.8e-10
"California","1 wk ahead","Bin","percent",7.1,7.2,8.9e-11
"California","1 wk ahead","Bin","percent",7.2,7.3,2.7e-11
"California","1 wk ahead","Bin","percent",7.3,7.4,8e-12
"California","1 wk ahead","Bin","percent",7.4,7.5,2.3e-12
"California","1 wk ahead","Bin","percent",7.5,7.6,6.3e-13
"California","1 wk ahead","Bin","percent",7.6,7.7,1.7e-13
"California","1 wk ahead","Bin","percent",7.7,7.8,4.4e-14
"California","1 wk ahead","Bin","percent",7.8,7.9,1.1e-14
"California","1 wk ahead","Bin","percent",7.9,8,2.6e-15
"California","1 wk ahead","Bin","percent",8,8.1,6.1e-16
"California","1 wk ahead","Bin","percent",8.1,8.2,1.4e-16
"California","1 wk ahead","Bin","percent",8.2,8.3,3e-17
"California","1 wk ahead","Bin","percent",8.3,8.4,6.4e-18
"California","1 wk ahead","Bin","percent",8.4,8.5,1.3e-18
"California","1 wk ahead","Bin","percent",8.5,8.6,2.6e-19
"California","1 wk ahead","Bin","percent",8.6,8.7,4.9e-20
"California","1 wk ahead","Bin","percent",8.7,8.8,9.1e-21
"California","1 wk ahead","Bin","percent",8.8,8.9,1.6e-21
"California","1 wk ahead","Bin","percent",8.9,9,2.8e-22
"California","1 wk ahead","Bin","percent",9,9.1,4.7e-23
"California","1 wk ahead","Bin","percent",9.1,9.2,7.6e-24
"California","1 wk ahead","Bin","percent",9.2,9.3,1.2e-24
"California","1 wk ahead","Bin","percent",9.3,9.4,1.8e-25
"California","1 wk ahead","Bin","percent",9.4,9.5,2.7e-26
"California","1 wk ahead","Bin","percent",9.5,9.6,3.8e-27
"California","1 wk ahead","Bin","percent",9.6,9.7,5.1e-28
"California","1 wk ahead","Bin","percent",9.7,9.8,6.8e-29
"California","1 wk ahead","Bin","percent",9.8,9.9,8.7e-30
"California","1 wk ahead","Bin","percent",9.9,10,1.1e-30
"California","1 wk ahead","Bin","percent",10,10.1,1.3e-31
"California","1 wk ahead","Bin","percent",10.1,10.2,1.5e-32
"California","1 wk ahead","Bin","percent",10.2,10.3,1.7e-33
"California","1 wk ahead","Bin","percent",10.3,10.4,1.8e-34
"California","1 wk ahead","Bin","percent",10.4,10.5,1.9e-35
"California","1 wk ahead","Bin","percent",10.5,10.6,1.9e-36
"California","1 wk ahead","Bin","percent",10.6,10.7,1.9e-37
"California","1 wk ahead","Bin","percent",10.7,10.8,1.8e-38
"California","1 wk ahead","Bin","percent",10.8,10.9,1.6e-39
"California","1 wk ahead","Bin","percent",10.9,11,1.5e-40
"California","1 wk ahead","Bin","percent",11,11.1,1.3e-41
"California","1 wk ahead","Bin","percent",11.1,11.2,1e-42
"California","1 wk ahead","Bin","percent",11.2,11.3,8.4e-44
"California","1 wk ahead","Bin","percent",11.3,11.4,6.5e-45
"California","1 wk ahead","Bin","percent",11.4,11.5,4.9e-46
"California","1 wk ahead","Bin","percent",11.5,11.6,3.5e-47
"California","1 wk ahead","Bin","percent",11.6,11.7,2.5e-48
"California","1 wk ahead","Bin","percent",11.7,11.8,1.7e-49
"California","1 wk ahead","Bin","percent",11.8,11.9,1.1e-50
"California","1 wk ahead","Bin","percent",11.9,12,7e-52
"California","1 wk ahead","Bin","percent",12,12.1,4.3e-53
"California","1 wk ahead","Bin","percent",12.1,12.2,2.6e-54
"California","1 wk ahead","Bin","percent",12.2,12.3,1.5e-55
"California","1 wk ahead","Bin","percent",12.3,12.4,8.2e-57
"California","1 wk ahead","Bin","percent",12.4,12.5,4.4e-58
"California","1 wk ahead","Bin","percent",12.5,12.6,2.3e-59
"California","1 wk ahead","Bin","percent",12.6,12.7,1.2e-60
"California","1 wk ahead","Bin","percent",12.7,12.8,5.6e-62
"California","1 wk ahead","Bin","percent",12.8,12.9,2.6e-63
"California","1 wk ahead","Bin","percent",12.9,13,1.2e-64
"California","1 wk ahead","Bin","percent",13,100,5.3e-66
"California","2 wk ahead","Point","percent",NA,NA,3.5
"California","2 wk ahead","Bin","percent",0,0.1,3.1e-11
"California","2 wk ahead","Bin","percent",0.1,0.2,1e-10
"California","2 wk ahead","Bin","percent",0.2,0.3,3.3e-10
"California","2 wk ahead","Bin","percent",0.3,0.4,1e-09
"California","2 wk ahead","Bin","percent",0.4,0.5,3.1e-09
"California","2 wk ahead","Bin","percent",0.5,0.6,8.9e-09
"California","2 wk ahead","Bin","percent",0.6,0.7,2.5e-08
"California","2 wk ahead","Bin","percent",0.7,0.8,6.7e-08
"California","2 wk ahead","Bin","percent",0.8,0.9,1.8e-07
"California","2 wk ahead","Bin","percent",0.9,1,4.4e-07
"California","2 wk ahead","Bin","percent",1,1.1,1.1e-06
"California","2 wk ahead","Bin","percent",1.1,1.2,2.6e-06
"California","2 wk ahead","Bin","percent",1.2,1.3,5.8e-06
"California","2 wk ahead","Bin","percent",1.3,1.4,1.3e-05
"California","2 wk ahead","Bin","percent",1.4,1.5,2.7e-05
"California","2 wk ahead","Bin","percent",1.5,1.6,5.6e-05
"California","2 wk ahead","Bin","percent",1.6,1.7,0.00011
"California","2 wk ahead","Bin","percent",1.7,1.8,0.00021
"California","2 wk ahead","Bin","percent",1.8,1.9,0.00039
"California","2 wk ahead","Bin","percent",1.9,2,7e-04
"California","2 wk ahead","Bin","percent",2,2.1,0.0012
"California","2 wk ahead","Bin","percent",2.1,2.2,0.002
"California","2 wk ahead","Bin","percent",2.2,2.3,0.0033
