"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 4","1 wk ahead","Point","percent",NA,NA,2.1
"HHS Region 4","1 wk ahead","Bin","percent",0,0.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.1,0.2,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.2,0.3,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.3,0.4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.4,0.5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.5,0.6,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.6,0.7,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.7,0.8,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.8,0.9,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",0.9,1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",1,1.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",1.1,1.2,0.027
"HHS Region 4","1 wk ahead","Bin","percent",1.2,1.3,0.025
"HHS Region 4","1 wk ahead","Bin","percent",1.3,1.4,0.052
"HHS Region 4","1 wk ahead","Bin","percent",1.4,1.5,0.03
"HHS Region 4","1 wk ahead","Bin","percent",1.5,1.6,0.057
"HHS Region 4","1 wk ahead","Bin","percent",1.6,1.7,0.087
"HHS Region 4","1 wk ahead","Bin","percent",1.7,1.8,0.088
"HHS Region 4","1 wk ahead","Bin","percent",1.8,1.9,0.097
"HHS Region 4","1 wk ahead","Bin","percent",1.9,2,0.089
"HHS Region 4","1 wk ahead","Bin","percent",2,2.1,0.03
"HHS Region 4","1 wk ahead","Bin","percent",2.1,2.2,0.093
"HHS Region 4","1 wk ahead","Bin","percent",2.2,2.3,0.11
"HHS Region 4","1 wk ahead","Bin","percent",2.3,2.4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",2.4,2.5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",2.5,2.6,0.058
"HHS Region 4","1 wk ahead","Bin","percent",2.6,2.7,0.031
"HHS Region 4","1 wk ahead","Bin","percent",2.7,2.8,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",2.8,2.9,0.028
"HHS Region 4","1 wk ahead","Bin","percent",2.9,3,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3,3.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.1,3.2,0.023
"HHS Region 4","1 wk ahead","Bin","percent",3.2,3.3,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.3,3.4,0.023
"HHS Region 4","1 wk ahead","Bin","percent",3.4,3.5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.5,3.6,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.6,3.7,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.7,3.8,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.8,3.9,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",3.9,4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4,4.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.1,4.2,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.2,4.3,0.029
"HHS Region 4","1 wk ahead","Bin","percent",4.3,4.4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.4,4.5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.5,4.6,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.6,4.7,0.024
"HHS Region 4","1 wk ahead","Bin","percent",4.7,4.8,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.8,4.9,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",4.9,5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5,5.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.1,5.2,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.2,5.3,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.3,5.4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.4,5.5,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.5,5.6,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.6,5.7,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.7,5.8,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.8,5.9,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",5.9,6,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",6,6.1,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",6.1,6.2,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",6.2,6.3,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",6.3,6.4,7.3e-08
"HHS Region 4","1 wk ahead","Bin","percent",6.4,6.5,7.3e-08
